Fecha;Hora share;Dia share;vistas
2014-03-25 20:55:37;20;1;19
2014-03-26 02:12:26;2;2;1
2014-03-26 02:12:57;2;2;1
2014-03-26 02:17:49;2;2;1
2014-03-26 02:31:06;2;2;1
2014-03-26 04:03:50;4;2;2
2014-03-26 04:44:25;4;2;6
2014-03-26 04:55:50;4;2;12
2014-03-26 14:46:50;14;2;2
2014-03-26 15:28:42;15;2;11
2014-03-26 15:32:47;15;2;11
2014-03-26 17:03:32;17;2;4
2014-03-26 17:07:42;17;2;7
2014-03-26 17:27:06;17;2;26
2014-03-26 18:55:06;18;2;10
2014-03-26 19:01:26;19;2;8
2014-03-26 20:25:15;20;2;3
2014-03-27 00:12:03;0;3;11
2014-03-27 00:45:47;0;3;5
2014-03-27 12:46:19;12;3;2
2014-03-27 12:56:12;12;3;1
2014-03-27 13:38:15;13;3;483
2014-03-27 14:11:18;14;3;6
2014-03-27 14:19:57;14;3;25
2014-03-27 14:44:13;14;3;12
2014-03-27 16:26:14;16;3;40
2014-03-27 16:36:30;16;3;321
2014-03-27 17:44:02;17;3;9
2014-03-27 18:02:39;18;3;5
2014-03-27 18:03:29;18;3;2
2014-03-27 18:04:22;18;3;3
2014-03-27 18:04:50;18;3;5
2014-03-27 18:13:07;18;3;3
2014-03-27 18:13:08;18;3;1
2014-03-27 18:13:29;18;3;1
2014-03-27 18:13:38;18;3;2
2014-03-27 18:13:53;18;3;5
2014-03-27 18:13:56;18;3;2
2014-03-27 18:14:02;18;3;1
2014-03-27 18:14:04;18;3;3
2014-03-27 18:14:11;18;3;6
2014-03-27 18:14:15;18;3;2
2014-03-27 18:14:25;18;3;2
2014-03-27 18:14:37;18;3;2
2014-03-27 18:28:13;18;3;1
2014-03-27 18:31:48;18;3;1
2014-03-27 18:33:22;18;3;5
2014-03-27 19:44:28;19;3;4
2014-03-27 19:48:39;19;3;7
2014-03-27 19:55:43;19;3;7
2014-03-27 20:41:32;20;3;6
2014-03-27 20:43:45;20;3;37
2014-03-27 21:27:37;21;3;6
2014-03-28 00:12:48;0;4;2
2014-03-28 01:53:37;1;4;10
2014-03-28 02:36:12;2;4;2
2014-03-28 02:44:11;2;4;8
2014-03-28 02:52:19;2;4;18
2014-03-28 05:29:52;5;4;1
2014-03-28 05:31:12;5;4;1
2014-03-28 05:31:24;5;4;1
2014-03-28 05:31:38;5;4;1
2014-03-28 05:31:51;5;4;1
2014-03-28 05:32:06;5;4;1
2014-03-28 05:32:22;5;4;1
2014-03-28 05:32:38;5;4;1
2014-03-28 05:33:08;5;4;2
2014-03-28 06:15:57;6;4;3
2014-03-28 06:17:40;6;4;1
2014-03-28 06:17:56;6;4;1
2014-03-28 06:18:20;6;4;1
2014-03-28 06:18:33;6;4;3
2014-03-28 06:18:48;6;4;1
2014-03-28 06:18:57;6;4;1
2014-03-28 06:19:09;6;4;1
2014-03-28 06:19:42;6;4;1
2014-03-28 06:19:54;6;4;1
2014-03-28 06:20:03;6;4;1
2014-03-28 13:00:31;13;4;542
2014-03-28 13:22:13;13;4;9
2014-03-28 14:10:48;14;4;2
2014-03-28 14:11:12;14;4;1
2014-03-28 14:11:24;14;4;2
2014-03-28 17:40:22;17;4;1
2014-03-28 18:57:26;18;4;21
2014-03-28 19:08:47;19;4;8
2014-03-28 19:41:10;19;4;11
2014-03-29 02:37:13;2;5;1
2014-03-29 02:43:06;2;5;2
2014-03-29 02:48:35;2;5;1
2014-03-29 02:54:26;2;5;3
2014-03-29 02:59:48;2;5;4
2014-03-29 04:55:40;4;5;3
2014-03-29 04:57:53;4;5;2
2014-03-29 05:04:53;5;5;2
2014-03-29 05:26:01;5;5;18
2014-03-29 14:22:48;14;5;2
2014-03-29 14:35:27;14;5;30
2014-03-29 14:46:24;14;5;2
2014-03-29 15:35:47;15;5;5
2014-03-29 17:31:59;17;5;1
2014-03-29 18:59:22;18;5;2
2014-03-29 19:10:25;19;5;5
2014-03-29 19:20:05;19;5;5
2014-03-29 20:42:20;20;5;1
2014-03-29 21:28:38;21;5;6
2014-03-29 22:00:14;22;5;5
2014-03-29 22:42:49;22;5;1
2014-03-30 02:20:13;2;6;7
2014-03-30 03:12:39;3;6;19
2014-03-30 06:39:33;6;6;3
2014-03-30 06:46:23;6;6;2
2014-03-30 14:24:46;14;6;6
2014-03-30 20:00:44;20;6;8
2014-03-30 21:22:51;21;6;165
2014-03-31 00:27:08;0;0;5
2014-03-31 01:59:42;1;0;36
2014-03-31 02:22:53;2;0;2
2014-03-31 02:28:46;2;0;1
2014-03-31 02:29:16;2;0;5
2014-03-31 02:44:07;2;0;16
2014-03-31 03:12:58;3;0;7
2014-03-31 03:28:53;3;0;1
2014-03-31 04:23:08;4;0;6
2014-03-31 13:07:15;13;0;3
2014-03-31 13:22:43;13;0;11
2014-03-31 13:25:27;13;0;2
2014-03-31 13:37:11;13;0;2
2014-03-31 13:37:56;13;0;5
2014-03-31 13:43:55;13;0;4
2014-03-31 13:46:24;13;0;12
2014-03-31 14:02:28;14;0;59
2014-03-31 16:49:20;16;0;2
2014-03-31 16:50:43;16;0;3
2014-03-31 16:52:52;16;0;6
2014-03-31 16:53:15;16;0;2
2014-03-31 16:56:57;16;0;5
2014-03-31 17:41:30;17;0;2
2014-03-31 17:43:46;17;0;1
2014-03-31 17:46:56;17;0;10
2014-03-31 20:07:22;20;0;2
2014-03-31 20:13:16;20;0;1
2014-04-01 00:10:23;0;1;11
2014-04-01 00:44:07;0;1;279
2014-04-01 02:30:28;2;1;1
2014-04-01 13:58:36;13;1;2
2014-04-01 14:19:40;14;1;1
2014-04-01 14:20:40;14;1;1
2014-04-01 14:22:42;14;1;1
2014-04-01 14:22:55;14;1;1
2014-04-01 14:23:04;14;1;1
2014-04-01 14:29:19;14;1;1
2014-04-01 15:00:04;15;1;34
2014-04-01 15:17:36;15;1;24
2014-04-01 15:32:55;15;1;2
2014-04-01 15:42:30;15;1;4
2014-04-01 18:41:33;18;1;2
2014-04-01 21:01:36;21;1;3
2014-04-01 21:14:56;21;1;41
2014-04-01 23:14:39;23;1;2
2014-04-01 23:38:36;23;1;10
2014-04-02 03:30:30;3;2;1
2014-04-02 03:55:59;3;2;10
2014-04-02 13:18:18;13;2;1
2014-04-02 14:11:37;14;2;1
2014-04-02 14:11:53;14;2;1
2014-04-02 14:17:22;14;2;1
2014-04-02 17:57:12;17;2;4
2014-04-02 18:20:03;18;2;1
2014-04-02 19:28:14;19;2;80
2014-04-02 19:52:06;19;2;4
2014-04-02 20:06:44;20;2;25
2014-04-02 20:17:08;20;2;1
2014-04-02 20:18:26;20;2;4
2014-04-02 20:21:19;20;2;1
2014-04-02 21:31:27;21;2;1
2014-04-02 21:31:55;21;2;1
2014-04-02 21:32:55;21;2;1
2014-04-03 00:13:55;0;3;4
2014-04-03 00:14:00;0;3;41
2014-04-03 00:17:08;0;3;2
2014-04-03 00:22:03;0;3;5
2014-04-03 00:41:48;0;3;2
2014-04-03 00:43:09;0;3;1
2014-04-03 01:14:04;1;3;4
2014-04-03 01:20:42;1;3;221
2014-04-03 01:21:28;1;3;6
2014-04-03 02:11:29;2;3;3
2014-04-03 02:23:43;2;3;1
2014-04-03 02:33:06;2;3;86
2014-04-03 02:40:04;2;3;1311
2014-04-03 02:46:31;2;3;6152
2014-04-03 03:33:54;3;3;27
2014-04-03 04:23:09;4;3;3
2014-04-03 04:25:30;4;3;5
2014-04-03 14:23:01;14;3;890
2014-04-03 14:46:57;14;3;3
2014-04-03 15:12:37;15;3;20
2014-04-03 15:20:58;15;3;2
2014-04-03 16:05:05;16;3;5
2014-04-03 17:34:42;17;3;10
2014-04-03 17:45:40;17;3;58
2014-04-03 19:23:50;19;3;4
2014-04-03 19:25:50;19;3;1
2014-04-03 19:33:09;19;3;1
2014-04-03 19:54:04;19;3;1
2014-04-03 19:54:12;19;3;1
2014-04-03 19:54:21;19;3;1
2014-04-03 19:57:36;19;3;1
2014-04-03 21:28:30;21;3;3
2014-04-03 23:09:45;23;3;3
2014-04-03 23:10:10;23;3;2
2014-04-04 00:28:42;0;4;21
2014-04-04 00:45:19;0;4;292
2014-04-04 01:54:59;1;4;148
2014-04-04 03:34:34;3;4;9
2014-04-04 04:12:46;4;4;1
2014-04-04 06:04:06;6;4;8
2014-04-04 06:04:53;6;4;24
2014-04-04 13:17:42;13;4;2
2014-04-04 13:36:32;13;4;5
2014-04-04 14:13:10;14;4;22
2014-04-04 14:36:54;14;4;24
2014-04-04 14:57:21;14;4;1
2014-04-04 15:46:30;15;4;1
2014-04-04 17:38:05;17;4;2
2014-04-04 17:57:09;17;4;1
2014-04-04 18:02:50;18;4;23
2014-04-04 20:07:22;20;4;8
2014-04-04 20:42:04;20;4;26
2014-04-04 21:14:28;21;4;12
2014-04-04 21:35:22;21;4;2
2014-04-05 00:50:16;0;5;154
2014-04-05 01:46:05;1;5;4
2014-04-05 03:20:41;3;5;3
2014-04-05 17:11:43;17;5;750
2014-04-05 17:49:32;17;5;2
2014-04-05 17:55:45;17;5;46
2014-04-05 18:57:28;18;5;10
2014-04-05 19:32:57;19;5;3
2014-04-05 19:55:44;19;5;4
2014-04-05 23:02:11;23;5;5
2014-04-05 23:07:55;23;5;3
2014-04-05 23:14:02;23;5;16
2014-04-05 23:18:59;23;5;2
2014-04-06 03:59:59;3;6;29
2014-04-06 16:22:22;16;6;4
2014-04-06 16:25:31;16;6;1
2014-04-06 16:32:20;16;6;600
2014-04-06 16:39:51;16;6;26
2014-04-06 17:10:44;17;6;7
2014-04-06 20:07:54;20;6;7
2014-04-06 23:37:36;23;6;35
2014-04-07 03:24:33;3;0;1
2014-04-07 03:27:37;3;0;1
2014-04-07 03:30:20;3;0;1
2014-04-07 03:32:28;3;0;1
2014-04-07 13:39:47;13;0;10
2014-04-07 15:19:37;15;0;234
2014-04-07 16:45:09;16;0;1304
2014-04-07 18:00:41;18;0;1
2014-04-07 18:03:56;18;0;1
2014-04-07 18:04:08;18;0;1
2014-04-07 18:04:18;18;0;1
2014-04-07 18:09:34;18;0;1
2014-04-07 18:09:45;18;0;1
2014-04-07 18:09:55;18;0;1
2014-04-07 18:11:54;18;0;1
2014-04-07 18:12:06;18;0;1
2014-04-07 18:12:15;18;0;1
2014-04-07 18:20:54;18;0;1
2014-04-07 18:21:07;18;0;1
2014-04-07 18:21:16;18;0;1
2014-04-07 18:21:49;18;0;1
2014-04-07 18:21:59;18;0;1
2014-04-07 18:22:07;18;0;2
2014-04-07 18:26:26;18;0;1
2014-04-07 18:26:43;18;0;1
2014-04-07 18:31:22;18;0;1
2014-04-07 18:31:46;18;0;1
2014-04-07 18:31:54;18;0;1
2014-04-07 18:32:24;18;0;1
2014-04-07 18:32:36;18;0;1
2014-04-07 18:34:27;18;0;1
2014-04-07 18:35:15;18;0;1
2014-04-07 18:35:43;18;0;1
2014-04-07 18:35:52;18;0;1
2014-04-07 18:42:04;18;0;1
2014-04-07 18:47:38;18;0;1
2014-04-07 18:47:46;18;0;1
2014-04-07 18:47:55;18;0;1
2014-04-07 18:51:21;18;0;1
2014-04-07 18:52:23;18;0;1
2014-04-07 18:52:32;18;0;1
2014-04-07 18:52:48;18;0;1
2014-04-07 18:54:32;18;0;1
2014-04-07 18:54:43;18;0;1
2014-04-07 18:57:21;18;0;1
2014-04-07 18:57:31;18;0;1
2014-04-07 19:05:24;19;0;1
2014-04-07 19:05:32;19;0;1
2014-04-07 19:06:00;19;0;1
2014-04-07 19:08:12;19;0;1
2014-04-07 19:08:56;19;0;1
2014-04-07 19:09:16;19;0;1
2014-04-07 22:50:43;22;0;176
2014-04-07 23:28:28;23;0;55
2014-04-07 23:57:34;23;0;3
2014-04-08 00:41:36;0;1;10
2014-04-08 01:47:13;1;1;2
2014-04-08 02:10:46;2;1;2
2014-04-08 02:23:42;2;1;5
2014-04-08 02:38:59;2;1;1
2014-04-08 02:44:15;2;1;121
2014-04-08 03:54:14;3;1;1
2014-04-08 12:37:40;12;1;3
2014-04-08 15:07:58;15;1;13
2014-04-08 16:03:13;16;1;51
2014-04-08 16:34:23;16;1;8
2014-04-08 16:35:58;16;1;165
2014-04-08 17:45:52;17;1;4
2014-04-08 17:46:27;17;1;4
2014-04-08 17:46:45;17;1;4
2014-04-08 17:47:03;17;1;4
2014-04-08 18:21:28;18;1;2
2014-04-08 18:48:57;18;1;2
2014-04-08 19:48:43;19;1;3
2014-04-08 21:08:33;21;1;58
2014-04-08 22:11:56;22;1;1
2014-04-08 22:14:37;22;1;1
2014-04-08 22:14:46;22;1;1
2014-04-08 22:14:54;22;1;3
2014-04-08 22:36:43;22;1;1
2014-04-08 23:29:04;23;1;1
2014-04-08 23:33:40;23;1;2
2014-04-09 00:34:51;0;2;9
2014-04-09 00:45:13;0;2;4
2014-04-09 00:46:52;0;2;6
2014-04-09 00:54:17;0;2;1
2014-04-09 00:56:52;0;2;79
2014-04-09 01:27:14;1;2;13
2014-04-09 01:34:09;1;2;30
2014-04-09 01:41:59;1;2;2
2014-04-09 02:22:35;2;2;8
2014-04-09 02:47:52;2;2;8
2014-04-09 02:54:01;2;2;1
2014-04-09 13:04:40;13;2;9
2014-04-09 13:55:47;13;2;291
2014-04-09 14:31:09;14;2;51
2014-04-09 14:40:34;14;2;5
2014-04-09 16:21:30;16;2;3
2014-04-09 16:56:02;16;2;1
2014-04-09 17:15:53;17;2;3
2014-04-09 19:41:29;19;2;5
2014-04-09 19:41:46;19;2;1
2014-04-09 19:42:13;19;2;1
2014-04-09 19:42:31;19;2;129
2014-04-09 19:43:11;19;2;6
2014-04-09 19:45:29;19;2;1
2014-04-09 19:45:40;19;2;1
2014-04-09 19:46:00;19;2;1
2014-04-09 19:46:11;19;2;1
2014-04-09 19:46:38;19;2;1
2014-04-09 19:47:03;19;2;1
2014-04-09 20:13:25;20;2;24
2014-04-09 20:56:35;20;2;10
2014-04-09 21:42:00;21;2;1
2014-04-09 21:43:45;21;2;1
2014-04-09 21:44:23;21;2;1
2014-04-09 21:47:24;21;2;1
2014-04-09 21:50:31;21;2;1
2014-04-09 21:52:39;21;2;1
2014-04-09 21:52:58;21;2;1
2014-04-09 21:55:15;21;2;1
2014-04-09 23:04:24;23;2;2
2014-04-09 23:15:43;23;2;1
2014-04-09 23:40:40;23;2;4
2014-04-09 23:41:54;23;2;2
2014-04-10 00:16:21;0;3;3
2014-04-10 00:16:53;0;3;53
2014-04-10 00:27:25;0;3;2
2014-04-10 00:29:28;0;3;5
2014-04-10 00:32:45;0;3;5
2014-04-10 00:36:28;0;3;6
2014-04-10 00:50:51;0;3;2
2014-04-10 01:12:47;1;3;9
2014-04-10 01:18:10;1;3;2
2014-04-10 01:18:53;1;3;2
2014-04-10 01:23:37;1;3;2
2014-04-10 01:36:30;1;3;2
2014-04-10 02:09:42;2;3;5
2014-04-10 02:20:40;2;3;1
2014-04-10 02:33:15;2;3;4
2014-04-10 02:36:34;2;3;17
2014-04-10 03:10:10;3;3;5
2014-04-10 03:19:02;3;3;18
2014-04-10 03:23:58;3;3;11
2014-04-10 03:24:04;3;3;8
2014-04-10 03:40:24;3;3;2
2014-04-10 07:57:39;7;3;1
2014-04-10 12:53:25;12;3;1
2014-04-10 12:53:37;12;3;2
2014-04-10 12:57:57;12;3;2
2014-04-10 12:58:10;12;3;1
2014-04-10 12:58:27;12;3;1
2014-04-10 12:58:37;12;3;1
2014-04-10 13:05:31;13;3;1
2014-04-10 13:33:37;13;3;58
2014-04-10 14:51:52;14;3;49
2014-04-10 14:54:24;14;3;1
2014-04-10 15:09:50;15;3;7
2014-04-10 15:32:54;15;3;5
2014-04-10 15:48:07;15;3;1
2014-04-10 15:50:02;15;3;1
2014-04-10 16:12:17;16;3;2
2014-04-10 16:52:29;16;3;6
2014-04-10 17:04:49;17;3;77
2014-04-10 17:11:18;17;3;31
2014-04-10 17:13:58;17;3;4
2014-04-10 17:26:25;17;3;11
2014-04-10 17:44:18;17;3;6
2014-04-10 17:50:28;17;3;1
2014-04-10 18:07:10;18;3;5
2014-04-10 18:12:35;18;3;1
2014-04-10 18:18:54;18;3;1
2014-04-10 18:59:56;18;3;15
2014-04-10 19:50:51;19;3;1
2014-04-10 19:51:43;19;3;1
2014-04-10 19:52:27;19;3;1
2014-04-11 00:26:35;0;4;1
2014-04-11 00:32:41;0;4;3
2014-04-11 00:33:20;0;4;1
2014-04-11 00:34:11;0;4;1
2014-04-11 00:43:36;0;4;1
2014-04-11 01:28:52;1;4;12
2014-04-11 01:36:33;1;4;1
2014-04-11 02:14:24;2;4;6
2014-04-11 03:18:54;3;4;44
2014-04-11 14:43:01;14;4;5
2014-04-11 14:55:34;14;4;27
2014-04-11 23:53:03;23;4;1
2014-04-11 23:53:51;23;4;1
2014-04-12 14:50:04;14;5;5
2014-04-12 14:50:42;14;5;15
2014-04-12 16:47:55;16;5;3
2014-04-12 17:22:00;17;5;12
2014-04-12 17:55:56;17;5;19
2014-04-12 19:12:22;19;5;1
2014-04-12 19:52:43;19;5;1
2014-04-12 19:54:46;19;5;3
2014-04-12 20:16:28;20;5;54
2014-04-12 22:26:45;22;5;133
2014-04-12 23:20:53;23;5;1
2014-04-13 00:54:45;0;6;1
2014-04-13 01:12:52;1;6;1
2014-04-13 01:19:10;1;6;1
2014-04-13 16:00:33;16;6;1
2014-04-13 16:53:34;16;6;50
2014-04-13 17:15:04;17;6;1723
2014-04-13 17:38:00;17;6;3
2014-04-13 20:56:41;20;6;14
2014-04-13 20:57:30;20;6;1
2014-04-13 20:57:47;20;6;2
2014-04-13 20:58:31;20;6;1
2014-04-13 20:59:35;20;6;1
2014-04-13 21:02:24;21;6;1
2014-04-13 22:53:57;22;6;14
2014-04-13 23:08:25;23;6;1
2014-04-14 00:07:04;0;0;3
2014-04-14 00:16:27;0;0;1
2014-04-14 00:25:59;0;0;13
2014-04-14 00:30:02;0;0;4
2014-04-14 01:54:01;1;0;1
2014-04-14 02:32:09;2;0;1
2014-04-14 02:32:37;2;0;9
2014-04-14 02:45:26;2;0;1
2014-04-14 02:46:32;2;0;1
2014-04-14 02:46:48;2;0;2
2014-04-14 02:49:08;2;0;3
2014-04-14 02:49:31;2;0;1
2014-04-14 02:49:45;2;0;4
2014-04-14 03:00:34;3;0;2
2014-04-14 03:00:53;3;0;1
2014-04-14 03:08:48;3;0;3
2014-04-14 03:09:12;3;0;2
2014-04-14 03:27:07;3;0;47
2014-04-14 03:30:03;3;0;1534
2014-04-14 03:36:08;3;0;6
2014-04-14 03:38:56;3;0;3
2014-04-14 03:58:17;3;0;3
2014-04-14 12:32:16;12;0;5
2014-04-14 13:54:54;13;0;5
2014-04-14 16:06:58;16;0;44
2014-04-14 16:47:07;16;0;42
2014-04-14 16:52:41;16;0;5
2014-04-14 16:54:08;16;0;13
2014-04-14 17:42:41;17;0;1
2014-04-14 19:30:35;19;0;53
2014-04-14 21:54:49;21;0;20
2014-04-15 00:53:58;0;1;44
2014-04-15 01:09:59;1;1;12
2014-04-15 01:10:25;1;1;1
2014-04-15 01:18:01;1;1;1
2014-04-15 01:25:39;1;1;11
2014-04-15 01:51:58;1;1;1
2014-04-15 01:52:33;1;1;2
2014-04-15 02:20:48;2;1;36
2014-04-15 12:09:50;12;1;54
2014-04-15 14:04:58;14;1;11
2014-04-15 14:23:35;14;1;1
2014-04-15 15:15:39;15;1;3
2014-04-15 16:11:37;16;1;2
2014-04-15 16:57:45;16;1;9
2014-04-15 17:06:08;17;1;6
2014-04-15 17:23:18;17;1;1
2014-04-15 18:13:43;18;1;22
2014-04-15 18:17:41;18;1;4
2014-04-15 18:21:05;18;1;51
2014-04-15 21:16:50;21;1;2
2014-04-15 22:29:04;22;1;7
2014-04-16 00:22:04;0;2;15
2014-04-16 01:43:57;1;2;30
2014-04-16 02:01:51;2;2;15
2014-04-16 02:02:17;2;2;7
2014-04-16 02:07:48;2;2;22
2014-04-16 04:24:40;4;2;10
2014-04-16 05:00:21;5;2;4
2014-04-16 12:52:51;12;2;15
2014-04-16 15:59:09;15;2;1
2014-04-16 16:28:36;16;2;6
2014-04-16 17:42:20;17;2;6
2014-04-16 19:13:16;19;2;23
2014-04-16 19:46:18;19;2;6
2014-04-16 20:36:46;20;2;1
2014-04-16 20:45:38;20;2;112
2014-04-16 21:03:50;21;2;1
2014-04-16 21:04:16;21;2;1
2014-04-16 21:04:26;21;2;1
2014-04-16 21:04:38;21;2;1
2014-04-16 21:04:56;21;2;1
2014-04-16 21:08:20;21;2;1
2014-04-16 21:09:19;21;2;1
2014-04-16 21:09:28;21;2;1
2014-04-16 21:09:39;21;2;1
2014-04-16 21:14:39;21;2;1
2014-04-16 21:14:47;21;2;1
2014-04-16 21:14:55;21;2;1
2014-04-16 21:15:02;21;2;1
2014-04-16 21:19:56;21;2;1
2014-04-16 21:20:10;21;2;1
2014-04-16 21:23:40;21;2;1
2014-04-16 21:24:26;21;2;1
2014-04-16 21:24:40;21;2;1
2014-04-16 21:25:40;21;2;1
2014-04-16 21:26:45;21;2;1
2014-04-16 21:27:06;21;2;1
2014-04-16 21:30:27;21;2;1
2014-04-16 21:30:37;21;2;1
2014-04-16 22:09:57;22;2;51
2014-04-16 22:19:05;22;2;6
2014-04-16 23:32:43;23;2;51
2014-04-16 23:41:40;23;2;12
2014-04-17 00:40:21;0;3;170
2014-04-17 01:28:56;1;3;57
2014-04-17 02:00:14;2;3;8
2014-04-17 02:25:32;2;3;26
2014-04-17 13:29:31;13;3;52
2014-04-17 16:21:04;16;3;21
2014-04-17 16:37:35;16;3;1
2014-04-17 17:00:06;17;3;2
2014-04-17 17:02:37;17;3;3
2014-04-17 20:26:39;20;3;2
2014-04-17 20:33:49;20;3;6
2014-04-18 18:29:45;18;4;8
2014-04-18 19:07:03;19;4;3
2014-04-18 19:07:39;19;4;17
2014-04-19 05:09:18;5;5;18
2014-04-19 05:28:14;5;5;3
2014-04-19 05:35:19;5;5;5
2014-04-19 15:49:06;15;5;1
2014-04-19 16:29:37;16;5;2
2014-04-19 16:30:07;16;5;3
2014-04-19 18:13:33;18;5;97
2014-04-19 18:15:10;18;5;5504
2014-04-19 19:02:19;19;5;2
2014-04-19 19:15:47;19;5;4
2014-04-19 19:25:27;19;5;15
2014-04-19 20:17:55;20;5;32
2014-04-19 23:13:40;23;5;44
2014-04-19 23:19:33;23;5;5
2014-04-20 01:52:40;1;6;1
2014-04-20 16:18:37;16;6;15
2014-04-20 18:43:34;18;6;6
2014-04-21 00:42:09;0;0;4
2014-04-21 02:44:59;2;0;1
2014-04-21 02:54:45;2;0;8
2014-04-21 03:19:40;3;0;2
2014-04-21 04:05:20;4;0;12
2014-04-21 04:39:42;4;0;8
2014-04-21 05:20:33;5;0;2
2014-04-21 05:28:46;5;0;2
2014-04-21 05:29:04;5;0;4
2014-04-21 05:31:37;5;0;4
2014-04-21 13:18:41;13;0;1
2014-04-21 15:05:49;15;0;111
2014-04-21 15:15:07;15;0;5310
2014-04-21 15:28:19;15;0;36
2014-04-21 15:29:31;15;0;15
2014-04-21 17:01:18;17;0;69
2014-04-21 21:51:10;21;0;9
2014-04-22 00:05:11;0;1;11
2014-04-22 00:17:44;0;1;18
2014-04-22 00:49:35;0;1;2
2014-04-22 01:08:09;1;1;4
2014-04-22 01:35:29;1;1;3
2014-04-22 01:44:02;1;1;7
2014-04-22 02:35:59;2;1;1
2014-04-22 14:59:06;14;1;25
2014-04-22 15:05:06;15;1;4
2014-04-22 19:09:09;19;1;1
2014-04-22 19:09:47;19;1;1
2014-04-22 19:09:55;19;1;1
2014-04-22 19:10:04;19;1;1
2014-04-22 21:10:54;21;1;18
2014-04-22 23:30:29;23;1;30
2014-04-22 23:33:33;23;1;47
2014-04-22 23:40:41;23;1;69
2014-04-22 23:41:55;23;1;39
2014-04-22 23:58:08;23;1;336
2014-04-23 00:35:52;0;2;23
2014-04-23 02:15:09;2;2;2
2014-04-23 03:02:24;3;2;2
2014-04-23 03:05:42;3;2;1
2014-04-23 03:06:15;3;2;1
2014-04-23 13:47:11;13;2;168
2014-04-23 14:44:56;14;2;33
2014-04-23 16:38:50;16;2;48
2014-04-23 17:18:41;17;2;15
2014-04-23 19:16:57;19;2;18
2014-04-23 19:25:34;19;2;1
2014-04-23 19:27:09;19;2;1
2014-04-23 19:27:29;19;2;1
2014-04-23 19:27:38;19;2;1
2014-04-23 19:27:56;19;2;1
2014-04-23 19:28:07;19;2;1
2014-04-23 19:40:24;19;2;4
2014-04-23 19:41:50;19;2;1
2014-04-23 19:43:32;19;2;1
2014-04-23 20:05:38;20;2;4
2014-04-23 21:49:34;21;2;7
2014-04-24 00:46:05;0;3;95
2014-04-24 01:15:18;1;3;10
2014-04-24 01:29:41;1;3;2
2014-04-24 01:30:12;1;3;1
2014-04-24 01:58:58;1;3;384
2014-04-24 02:10:06;2;3;4
2014-04-24 02:20:26;2;3;7
2014-04-24 02:22:13;2;3;1
2014-04-24 03:25:19;3;3;1
2014-04-24 03:27:32;3;3;1
2014-04-24 03:28:26;3;3;3
2014-04-24 03:29:19;3;3;2
2014-04-24 03:29:35;3;3;1
2014-04-24 03:29:52;3;3;1
2014-04-24 05:01:44;5;3;1
2014-04-24 13:26:42;13;3;13
2014-04-24 14:48:47;14;3;48
2014-04-24 16:20:46;16;3;5
2014-04-24 17:01:28;17;3;19
2014-04-24 18:49:09;18;3;82
2014-04-24 18:57:27;18;3;4
2014-04-24 18:58:17;18;3;25
2014-04-24 19:09:13;19;3;6
2014-04-24 19:09:21;19;3;4
2014-04-24 19:09:29;19;3;4
2014-04-24 19:09:36;19;3;3
2014-04-24 19:09:43;19;3;4
2014-04-24 19:09:53;19;3;1
2014-04-24 19:25:07;19;3;1
2014-04-24 22:24:00;22;3;203
2014-04-24 22:50:31;22;3;48
2014-04-25 00:00:41;0;4;6
2014-04-25 00:02:52;0;4;2
2014-04-25 01:27:21;1;4;7
2014-04-25 02:12:43;2;4;1
2014-04-25 02:17:42;2;4;5
2014-04-25 02:31:06;2;4;2
2014-04-25 02:51:07;2;4;38
2014-04-25 04:15:07;4;4;1199
2014-04-25 06:51:25;6;4;18
2014-04-25 10:41:09;10;4;5
2014-04-25 10:50:27;10;4;12
2014-04-25 12:46:26;12;4;1
2014-04-25 12:47:58;12;4;8
2014-04-25 16:46:56;16;4;12
2014-04-25 16:47:27;16;4;6
2014-04-25 17:39:46;17;4;38
2014-04-25 18:27:10;18;4;2
2014-04-25 18:37:04;18;4;18
2014-04-25 20:38:26;20;4;6
2014-04-25 21:41:06;21;4;4
2014-04-25 21:57:34;21;4;10
2014-04-25 22:18:26;22;4;2
2014-04-27 02:18:02;2;6;2
2014-04-27 15:54:07;15;6;47
2014-04-28 00:44:01;0;0;17
2014-04-28 15:46:48;15;0;89
2014-04-28 16:12:11;16;0;12
2014-04-28 17:37:38;17;0;17
2014-04-28 18:19:09;18;0;80
2014-04-28 20:27:14;20;0;1
2014-04-28 20:27:44;20;0;1
2014-04-28 20:32:55;20;0;10
2014-04-28 20:35:03;20;0;1
2014-04-28 20:35:13;20;0;1
2014-04-28 20:35:29;20;0;1
2014-04-28 20:35:46;20;0;1
2014-04-28 20:37:54;20;0;1
2014-04-28 20:39:30;20;0;1
2014-04-28 20:39:38;20;0;1
2014-04-28 21:30:42;21;0;19
2014-04-28 21:41:55;21;0;26
2014-04-28 22:06:11;22;0;43
2014-04-29 00:45:23;0;1;2
2014-04-29 00:52:20;0;1;1
2014-04-29 00:53:24;0;1;1
2014-04-29 00:57:30;0;1;4
2014-04-29 01:27:54;1;1;3
2014-04-29 02:39:07;2;1;23
2014-04-29 15:13:33;15;1;17
2014-04-29 19:06:41;19;1;3
2014-04-29 19:10:36;19;1;4
2014-04-29 19:38:03;19;1;459
2014-04-29 19:50:50;19;1;1
2014-04-29 20:22:02;20;1;174
