id;url;saldo_actual;category;points_per_view;release_date;release_date_youtube;duracion;release_difference;total_views;points_given;shares_first_day;shares_first_week;shares_first_month;male_shares;female_shares;total_shares;total_users_at_release;1_week_active_users_at_release;2_week_active_users_at_release;1_week_new_users_at_release;2_week_new_users_at_release;active_raffles_at_release;1_week_active_raffles;2_week_active_raffles
371;xnZhxsbpuCg;9310;DEPORTES;30;2014-03-19 13:07:44;2014-03-12 08:47:29;46;620415;23;690;2;7;9;5;4;10;2114;52;86;46;75;3;6;7
485;-bm6izzQ8_I;99310;MISC;30;2014-04-17 16:21:04;2014-04-17 15:38:55;295;2529;23;690;2;3;3;2;0;3;2291;55;86;48;95;4;4;6
559;YkqO2oi9SIk;98850;DEPORTES;50;2014-05-14 23:24:04;2014-05-14 23:00:02;85;1442;23;1150;5;6;10;6;3;10;2383;35;44;20;29;4;4;8
771;XS6ysDFTbLU;99310;MISC;30;2014-08-16 16:12:14;2014-08-15 17:22:04;90;82210;23;690;1;2;2;1;0;2;2593;5;13;7;16;8;8;8
811;udUnQ7OnoSI;99080;MISC;40;2014-09-10 13:55:44;2014-09-10 13:00:07;123;3337;23;920;3;3;3;0;1;3;2634;17;20;25;33;0;0;0
208;qaXWNSpZ4dU;9340;CINE;30;2014-01-21 14:04:02;2014-01-15 19:17:34;71;499588;22;660;2;5;7;5;1;7;1541;59;125;26;111;6;6;6
248;ShTSo7LkU5g;9340;DEPORTES;30;2014-02-07 14:52:01;2013-07-14 19:55:28;222;17952993;22;660;2;2;5;2;2;5;1573;29;51;15;26;6;6;6
340;FZyWwzdBEuU;9340;MISC;30;2014-03-11 21:10:25;2014-03-11 03:15:48;61;64477;22;660;6;9;9;5;3;9;2065;56;84;31;83;4;5;8
368;FsZrywjPIb0;9340;MISC;30;2014-03-18 21:24:22;2014-03-15 20:25:21;127;262741;22;660;4;7;7;3;3;7;2108;54;90;43;74;3;6;7
411;Xe11Pp1g39I;29340;MISC;30;2014-03-31 13:37:45;2014-03-26 16:24:28;205;421997;22;660;2;3;3;1;1;3;2176;62;99;35;79;5;5;7
568;fYfhFpCG0ok;99340;MISC;30;2014-05-17 02:12:33;2014-05-14 10:53:01;133;227972;22;660;1;2;2;1;0;2;2384;25;45;10;28;3;3;7
595;imW392e6XR0;999340;MISC;30;2014-05-23 04:43:14;2014-05-22 07:37:17;168;75957;22;660;1;4;4;1;2;4;2399;33;47;15;32;2;6;6
704;s08J3ywyZas;9340;MISC;30;2014-07-09 00:12:56;0000-00-00 00:00:00;0;-1;22;660;2;2;2;0;1;2;2497;29;42;23;30;4;4;4
725;R9hWoNZdx-w;99340;MISC;30;2014-07-23 21:16:22;2014-07-23 15:11:03;208;21919;22;660;1;4;4;2;0;4;2538;15;26;25;41;2;9;9
812;Nhy7L8OCaHI;99340;MISC;30;2014-09-10 14:15:09;2014-09-10 06:14:32;118;28837;22;660;1;1;1;0;0;1;2634;17;20;25;32;0;0;0
841;DFQKAgq2V1g;99340;IDEAS;30;2014-09-28 00:22:30;2014-09-26 13:52:38;66;124192;22;660;1;2;2;1;0;2;2680;13;16;19;29;0;0;0
869;jJkuCzgg7fo;99340;MISC;30;2014-10-08 17:45:27;2014-10-08 15:07:11;256;9496;22;660;1;1;1;0;0;1;2691;9;22;8;27;0;0;0
927;TVBcEg6klJI;99370;DEPORTES;30;2014-11-22 02:48:35;2014-11-21 16:58:58;31;35377;22;630;1;1;1;0;0;1;2714;7;11;2;7;0;0;0
953;c6eUidLqUAo;99340;MISC;30;2014-12-11 12:46:11;2014-11-27 22:48:39;111;1173452;22;660;1;1;1;0;0;1;2721;10;13;3;6;1;1;1
269;b89_PDSMf3I;14740;MISC;60;2014-02-18 02:25:26;2014-02-14 18:00:05;134;289521;21;1260;3;23;32;19;15;38;1583;10;26;6;17;5;5;5
282;0NO0rArJRR4;9370;MISC;30;2014-02-22 16:35:33;0000-00-00 00:00:00;0;-1;21;630;4;6;6;4;1;6;1840;87;93;259;264;5;5;5
354;NaGAkU_K_EY;9370;MISC;30;2014-03-15 04:21:50;0000-00-00 00:00:00;0;-1;21;630;4;8;8;3;4;8;2089;55;82;39;70;4;7;7
367;QrqZl2QIz0c;8740;MISC;60;2014-03-18 20:52:00;2014-03-18 15:56:47;88;17713;21;1260;6;12;16;7;8;16;2106;52;88;41;72;3;6;7
370;N1FNL_iIp5c;9370;CINE;30;2014-03-19 01:55:47;2014-03-18 13:02:51;61;46376;21;630;6;10;10;3;6;10;2112;52;88;44;76;3;6;7
391;lwsC0zHCdz8;48950;DEPORTES;50;2014-03-24 22:14:06;2014-03-24 18:19:14;70;14092;21;1050;8;14;19;7;10;19;2142;61;89;45;85;5;6;6
471;cA-T-HLdv7g;99370;CINE;30;2014-04-14 21:29:46;0000-00-00 00:00:00;0;-1;21;630;2;3;3;2;0;3;2278;59;86;56;97;5;5;5
506;G1pX97_0rxU;99370;CINE;30;2014-04-29 15:13:32;2014-04-29 02:00:32;94;47580;21;630;2;3;3;2;0;3;2350;46;74;35;68;3;5;5
523;qYTif9F188E;98950;IDEAS;50;2014-05-05 13:45:51;2014-05-01 04:59:28;121;377183;21;1050;2;2;4;1;2;4;2359;27;66;10;53;5;5;5
621;xcxXsqN4efU;99370;MISC;30;2014-06-03 16:42:14;2014-06-03 15:43:14;196;3540;21;630;4;5;5;4;0;5;2422;37;57;18;30;5;5;5
794;PZ4pctQMdg4;99370;MISC;30;2014-09-03 18:17:41;2014-09-01 16:04:52;61;180769;21;630;1;1;1;0;0;1;2609;6;12;7;14;0;0;0
795;OAlZvICQXRM;98950;DEPORTES;50;2014-09-03 18:46:55;2014-09-02 13:00:05;170;107210;21;1050;1;2;5;3;1;5;2609;5;12;7;14;0;0;0
912;cdQGLLjaSyU;99370;MISC;30;2014-11-07 01:04:51;2014-11-06 22:36:07;87;8924;21;630;2;2;2;0;1;2;2707;7;10;6;6;0;0;0
204;ydk0EnUbnjk;9400;MISC;30;2014-01-21 01:10:39;2014-01-20 17:25:50;205;27889;20;600;3;4;4;1;2;4;1540;64;124;30;110;6;6;6
232;dW5u_y27LmQ;9400;CINE;30;2014-02-03 15:52:34;2014-02-03 00:01:15;230;57079;20;600;5;6;7;5;1;7;1564;28;64;14;27;6;6;6
246;ox7spKu7EOc;9400;DEPORTES;30;2014-02-07 00:46:24;2014-01-27 01:25:50;245;948034;20;600;5;5;8;6;1;8;1573;28;56;15;27;6;6;6
255;bu2ht9c-FFU;19050;MISC;50;2014-02-10 17:33:28;2014-02-07 13:59:48;61;272020;20;950;2;2;18;13;9;23;1577;24;48;12;27;6;6;6
280;CnIaDofCwbA;9400;DEPORTES;30;2014-02-21 19:11:25;2014-02-16 23:49:22;48;415323;20;600;4;6;12;8;2;12;1772;72;80;192;198;5;5;5
311;NkuD0Inb9Gs;11400;VIDEOJUEGOS;30;2014-03-04 17:40:08;2014-03-04 15:59:27;234;6041;20;600;3;3;9;8;3;12;2032;45;153;51;449;5;5;6
326;6TPjx1DMaEw;9400;DEPORTES;30;2014-03-10 02:44:08;2014-03-09 17:59:31;72;31477;20;600;3;7;8;6;2;9;2052;48;86;30;125;4;5;8
395;5w0KAHhKECg;29400;CINE;30;2014-03-25 20:07:12;0000-00-00 00:00:00;0;-1;20;600;4;4;6;2;2;6;2155;64;91;51;90;5;6;7
580;XfNiC9iKM0Q;999400;CINE;30;2014-05-21 19:17:38;2014-05-21 12:13:55;102;25423;20;600;2;3;3;2;0;3;2393;31;47;10;31;3;7;7
627;lxbo_L3z-0I;99400;M;30;2014-06-05 13:53:45;2014-06-04 18:00:03;206;71622;20;600;3;3;3;2;0;3;2427;30;56;17;30;4;4;4
694;PvkcqgpZJCw;99250;MISC;50;2014-07-04 15:48:53;2014-07-04 13:00:07;78;10126;20;750;4;8;13;8;4;15;2481;24;37;10;22;5;5;5
752;pKL4PJICS40;99400;IDEAS;30;2014-08-06 03:41:23;2014-08-05 14:52:19;125;46144;20;600;1;1;1;0;0;1;2578;20;34;12;40;8;8;8
242;nvoWwY64S5w;9430;CINE;30;2014-02-06 17:51:54;2013-12-23 09:12:00;194;3919194;19;570;3;3;3;2;0;3;1573;30;60;15;30;6;6;6
283;bhCAkUMQ5GA;9430;IDEAS;30;2014-02-22 22:24:54;2014-02-18 13:15:21;153;378573;19;570;3;3;9;7;3;11;1866;95;101;283;290;5;5;5
541;h1b0WtJI9Bo;99430;IDEAS;30;2014-05-09 00:32:19;0000-00-00 00:00:00;0;-1;19;570;4;4;4;2;1;4;2367;27;53;13;27;4;4;4
641;-pPXuFNGEr8;99430;VIDEOJUEGOS;30;2014-06-10 04:11:55;2014-06-10 03:00:01;339;4314;19;570;4;4;4;3;0;4;2432;32;52;13;28;4;4;4
762;HgQPyU3J0P0;99050;DEPORTES;50;2014-08-11 04:30:27;2014-08-06 13:00:08;212;401419;19;950;1;3;5;0;4;5;2588;10;28;11;35;8;8;8
826;LH_1c8zR-Sk;99320;MISC;40;2014-09-19 15:36:47;2014-09-18 13:00:08;97;95799;19;680;1;1;2;1;0;2;2661;7;25;14;52;0;0;0
899;GccGbdLqTmQ;99430;VIDEOJUEGOS;30;2014-11-01 20:12:09;2014-10-30 17:04:06;107;184083;19;570;1;1;1;0;0;1;2702;5;12;1;7;0;0;0
908;iVAgTiBrrDA;99430;CINE;30;2014-11-06 19:29:30;2014-11-06 18:00:00;154;5370;19;570;1;1;2;0;1;2;2707;7;10;6;6;0;0;0
93;UFpe3Up9T_g;9640;MISC;20;2013-11-21 05:18:33;0000-00-00 00:00:00;0;-1;18;360;4;6;17;6;9;17;1055;118;229;94;205;8;8;8
116;mY-f68J5PPo;9660;MISC;20;2013-12-06 16:47:28;2013-11-18 08:20:22;135;1585626;18;340;5;12;13;5;5;13;1278;159;220;131;205;6;6;6
172;zHbk92G655k;9460;MISC;30;2014-01-10 21:20:32;2014-01-08 16:39:14;154;189678;18;540;5;8;8;4;3;8;1499;90;118;73;104;8;8;8
185;wzlcVKFVWVI;9520;DEPORTES;30;2014-01-14 15:03:43;0000-00-00 00:00:00;0;-1;18;480;5;7;8;5;2;8;1515;97;123;85;114;7;7;7
215;YNEXzvnD7mI;9460;IDEAS;30;2014-01-23 18:52:24;2014-01-19 12:13:43;91;369521;18;540;4;4;6;3;1;6;1543;41;108;8;82;6;6;6
336;tIIJME8-au8;9460;DEPORTES;30;2014-03-11 13:54:13;2014-03-11 04:00:27;233;35626;18;540;3;8;9;6;2;9;2065;58;87;35;91;4;5;8
515;_3Hf8rFPjyg;99460;CINE;30;2014-04-30 23:34:09;2014-04-30 21:20:30;101;8019;18;540;1;3;3;2;0;3;2354;46;76;27;65;5;5;5
520;zcUhcD88M7E;99460;MISC;30;2014-05-02 20:30:16;2014-05-02 06:50:08;149;49208;18;540;2;2;2;1;0;2;2356;31;70;13;60;5;5;5
590;7-7knsP2n5w;999460;M;30;2014-05-22 18:44:15;2014-05-22 11:00:06;211;27849;18;540;1;2;2;1;0;2;2398;32;47;14;31;2;6;6
591;qlTA3rnpgzU;999460;IDEAS;30;2014-05-22 19:45:02;2014-05-19 04:06:48;420;315494;18;540;1;3;5;1;2;5;2398;32;47;14;31;2;6;6
714;B2dD6Z7Hvjk;99460;MISC;30;2014-07-15 18:48:25;2014-07-14 11:12:31;89;113754;18;540;1;4;4;2;1;4;2509;17;39;12;35;3;3;3
804;qhGB5Pd3ko8;99460;MISC;30;2014-09-07 19:39:47;2014-09-07 03:02:01;573;59866;18;540;1;3;3;1;1;3;2618;9;14;11;21;0;0;0
833;1omTUWERInU;99460;MISC;30;2014-09-25 12:19:18;2014-09-24 20:23:22;270;57356;18;540;1;1;1;0;0;1;2667;6;12;8;29;0;0;0
860;qIVDxL2lgN4;99460;MISC;30;2014-10-05 04:56:21;2014-10-04 18:55:17;71;36064;18;540;1;2;2;1;0;2;2688;15;25;6;27;0;0;0
926;_VrveujhWmg;99460;CINE;30;2014-11-19 18:59:34;2014-11-19 17:39:49;196;4785;18;540;2;2;2;0;1;2;2714;5;9;5;8;0;0;0
249;Hc7oa-e3Blg;18980;DEPORTES;60;2014-02-07 15:12:50;2014-02-02 12:07:26;134;443124;17;1020;2;2;16;11;7;20;1574;29;51;16;27;6;6;6
250;tvw9Q_Xabe4;15150;VIDEOJUEGOS;50;2014-02-07 18:26:15;2014-02-07 14:01:04;78;15911;17;850;4;4;15;14;5;24;1574;26;49;12;26;6;6;6
277;kB3BpB3dpeA;49150;DEPORTES;50;2014-02-20 16:07:20;2014-02-19 19:22:42;119;74678;17;850;10;18;24;19;7;29;1628;31;44;49;55;5;5;5
296;tqX7POfzqqg;9490;MISC;30;2014-02-26 19:29:25;2014-02-23 20:33:19;175;255366;17;510;2;4;4;2;1;4;2001;121;136;411;423;5;5;5
331;gcJ-mqrI8Gs;119040;MISC;60;2014-03-10 18:57:03;2014-01-08 14:09:42;31;5287641;17;960;2;8;15;8;7;16;2057;50;86;32;107;4;5;8
398;1f_bAXHckUY;9490;IDEAS;30;2014-03-26 18:36:28;2014-03-14 15:18:24;83;1048684;17;510;2;3;7;4;2;7;2158;61;92;42;87;5;6;7
517;P8Ihpgo1hzw;99490;MISC;30;2014-05-01 00:27:40;2014-04-22 16:59:54;293;718066;17;510;1;3;3;2;0;3;2354;46;75;27;64;5;5;5
643;y1Rx-Bbht5E;98980;VIDEOJUEGOS;60;2014-06-10 04:36:44;2014-06-10 02:48:57;140;6467;17;1020;4;6;9;6;2;9;2432;33;53;13;28;4;4;4
649;6iFdPcx0W2w;99520;CINE;30;2014-06-11 20:10:27;2014-06-11 18:04:14;146;7573;17;480;1;3;3;2;0;3;2437;31;51;11;29;4;4;4
677;UpBwvPeI5VM;99490;MISC;30;2014-06-26 02:00:41;2014-06-25 20:33:53;63;19608;17;510;1;2;2;0;1;2;2468;26;48;13;31;1;6;6
772;FII-QYS4XoE;100000;MISC;0;2014-08-18 04:58:27;2014-08-18 00:25:08;205;16399;17;0;2;2;2;1;0;2;2594;5;12;6;17;8;8;8
782;S9z62iYNKJQ;99490;DEPORTES;30;2014-08-25 14:26:26;2014-08-24 22:04:30;44;58916;17;510;1;1;1;0;0;1;2598;9;11;4;10;7;7;7
819;DXnSTl2j33w;99490;IDEAS;30;2014-09-15 00:01:41;2014-08-06 10:21:54;90;3418787;17;510;1;1;2;1;0;2;2652;14;24;30;44;0;0;0
868;XqLTe8h0-jo;99490;M;30;2014-10-08 16:05:28;2014-10-07 19:00:03;170;75925;17;510;1;1;1;0;0;1;2691;9;22;8;27;0;0;0
261;QheoYw1BKJ4;9520;CINE;30;2014-02-13 01:39:58;2014-02-12 00:33:08;155;90410;16;480;4;5;8;7;3;11;1579;20;43;6;21;5;5;5
301;RUuVhiXe33Q;19300;DEPORTES;50;2014-03-01 22:27:40;2014-02-28 18:00:04;90;102456;16;700;3;6;18;10;7;18;2022;62;148;156;439;5;5;6
441;UFZxK8edZWA;299520;MISC;30;2014-04-08 02:10:46;2014-04-07 16:25:12;214;35134;16;480;4;5;5;2;2;5;2222;46;91;40;76;4;6;6
448;NQBUChBG98Q;499520;MISC;30;2014-04-09 00:29:06;0000-00-00 00:00:00;0;-1;16;480;4;4;4;3;0;4;2229;48;88;45;74;5;6;6
540;VOaTqw9fDZ8;99520;DEPORTES;30;2014-05-08 18:43:01;2014-05-08 15:46:46;126;10575;16;480;2;3;3;1;0;3;2367;28;56;13;35;4;4;4
566;F1BiKNCNDBY;99520;CINE;30;2014-05-16 18:33:44;2014-05-16 17:11:00;140;4964;16;480;3;3;3;2;0;3;2384;29;46;14;28;3;3;7
600;gpum4nK2wOM;999520;MISC;30;2014-05-24 03:19:37;2014-05-23 01:16:43;163;93774;16;480;2;4;4;1;2;4;2399;34;42;15;25;2;6;6
645;I69x8Bvm9zM;99300;VIDEOJUEGOS;50;2014-06-10 19:03:35;2014-06-10 16:51:39;86;7916;16;700;3;5;7;4;3;8;2432;30;52;10;28;4;4;4
783;PHjvySrshVI;99520;MISC;30;2014-08-25 16:53:26;2014-08-24 13:48:12;166;97514;16;480;1;1;1;0;0;1;2599;10;12;5;11;7;7;7
789;Nz8yLIOb2pU;99520;VIDEOJUEGOS;30;2014-08-28 03:11:12;2014-08-27 18:35:01;376;30971;16;480;1;1;1;0;0;1;2602;9;13;7;13;7;7;7
880;B3WNMu2XrOk;99520;DEPORTES;30;2014-10-20 19:12:48;2014-10-20 06:30:01;505;45767;16;480;1;1;1;1;0;2;2695;4;10;1;6;0;0;0
947;IXieGSAdj4s;99520;MISC;30;2014-12-09 13:11:46;2014-12-08 00:03:15;196;133711;16;480;1;2;2;1;0;2;2720;10;11;3;6;1;1;1
223;IKo2PFybCRE;14250;MISC;50;2014-01-28 21:00:40;2014-01-28 16:52:54;61;14866;15;750;3;7;8;3;3;8;1554;42;73;13;34;6;6;6
245;8tLGz7073Vg;9550;MISC;30;2014-02-06 19:56:21;2014-02-05 17:00:02;105;96979;15;450;3;3;3;2;0;3;1573;31;59;15;29;6;6;6
312;4Lki_IeM6bQ;9550;MISC;30;2014-03-04 18:19:05;2014-03-04 16:53:19;189;5146;15;450;2;2;2;1;0;2;2032;45;153;51;449;5;5;6
321;AOi5OF7gAiM;9550;MISC;30;2014-03-07 00:45:53;0000-00-00 00:00:00;0;-1;15;450;3;5;5;3;1;5;2047;44;134;33;354;4;5;5
365;H0Ib9SwC7EI;9550;MISC;30;2014-03-17 17:53:30;2014-03-17 17:26:58;198;1592;15;450;6;8;8;5;2;8;2097;53;85;41;73;4;7;8
386;6acRHWnfZAE;49550;CINE;30;2014-03-24 14:46:46;2014-03-24 12:55:31;158;6675;15;450;6;7;9;6;2;9;2141;60;88;44;86;5;6;6
425;DFo7ztlMlmg;69100;MISC;60;2014-04-03 16:01:32;2014-04-02 06:44:21;132;119831;15;900;5;9;9;7;3;11;2196;62;101;36;80;4;5;6
453;pL04INIzAWk;99550;MISC;30;2014-04-09 20:49:18;2014-04-09 17:13:12;211;12966;15;450;4;4;4;3;0;4;2233;47;86;45;75;5;6;6
473;6M_l2OsdCkg;199550;MISC;30;2014-04-15 14:01:59;2014-04-08 07:12:04;65;629395;15;450;4;6;6;4;1;6;2281;62;89;58;98;5;5;5
603;W086BtJqCL8;999550;MISC;30;2014-05-26 21:47:04;2014-05-26 19:28:05;196;8339;15;450;2;2;2;1;0;2;2402;31;45;11;27;6;6;6
682;VF7__i0akGo;99550;CINE;30;2014-06-29 21:50:15;2014-06-27 16:23:38;156;192397;15;450;1;3;3;2;0;3;2473;23;44;7;30;1;6;6
712;ygc5X3vRG5M;99550;CINE;30;2014-07-15 15:37:24;2014-07-15 15:13:58;132;1406;15;450;1;3;3;2;1;4;2509;18;38;15;35;3;3;3
850;3ycK8LWEN-c;99550;IDEAS;30;2014-09-30 21:41:43;2014-09-30 13:09:40;74;30723;15;450;1;1;1;0;0;1;2682;14;19;19;29;0;0;0
194;roag3p3g1r4;9640;IDEAS;30;2014-01-16 00:22:44;2014-01-14 00:50:56;53;171108;14;360;4;6;7;2;4;7;1531;103;130;96;124;6;6;6
292;vIT5AdBl0eQ;29580;CINE;30;2014-02-25 19:31:57;2014-02-25 01:14:47;185;65830;14;420;3;5;12;8;2;12;1982;122;129;399;405;5;5;5
345;2Rsc-2oMB0s;9580;MISC;30;2014-03-12 22:50:38;2014-03-12 21:34:38;355;4560;14;420;5;7;7;6;0;7;2071;51;83;29;70;4;5;8
409;PkycgrscWVM;49580;CINE;30;2014-03-31 03:03:38;2014-03-31 01:03:01;44;7237;14;420;3;3;5;3;1;5;2174;60;97;33;77;4;5;7
449;S_-6EoNhitg;99160;MISC;60;2014-04-09 01:20:47;2014-04-03 15:17:22;31;468205;14;840;3;3;3;2;0;3;2230;49;88;46;75;5;6;6
522;veXTdgyHedU;99580;MISC;30;2014-05-05 02:54:17;2014-05-04 12:51:17;96;50580;14;420;2;2;2;1;0;2;2359;27;67;10;56;5;5;5
639;QxNrlQCstpI;99580;VIDEOJUEGOS;30;2014-06-09 18:55:05;2014-06-09 18:03:02;312;3123;14;420;3;3;3;2;0;3;2432;31;54;14;30;4;4;4
728;aDCx0PeVOTo;99160;MISC;60;2014-07-24 13:36:28;2014-07-22 15:22:38;84;166430;14;840;1;5;9;3;6;11;2541;16;26;27;43;1;8;8
757;QTOZwfQq7KU;99580;MISC;30;2014-08-07 16:17:27;2014-08-07 13:47:16;206;9011;14;420;1;1;1;0;0;1;2580;16;33;12;38;8;8;8
228;uQB7QRyF4p4;9610;MISC;30;2014-02-01 19:21:09;2014-01-29 13:26:20;61;280489;13;390;2;2;2;1;0;2;1563;30;63;14;26;6;6;6
274;pTZ2Tp9yXyM;9610;CINE;30;2014-02-19 15:12:12;2014-02-19 04:54:18;151;37074;13;390;2;5;9;5;2;9;1589;17;28;12;21;5;5;5
281;rCm3FYp4hdI;9610;CINE;30;2014-02-21 22:30:15;2014-02-21 13:57:59;153;30736;13;390;3;3;7;5;3;9;1788;75;81;208;212;5;5;5
348;ry1E1uzPSU0;9610;MISC;30;2014-03-14 03:13:43;2014-03-11 18:06:12;109;205651;13;390;2;6;6;3;1;6;2078;48;75;31;63;4;6;7
418;P7hqvBW1aQw;99220;DEPORTES;60;2014-04-01 20:57:47;2014-04-01 07:00:02;63;50265;13;780;6;10;12;8;3;12;2184;59;97;29;77;5;6;7
499;dk3oc1Hr62g;99610;IDEAS;30;2014-04-28 16:12:11;2014-04-28 11:35:57;116;16574;13;390;2;2;2;1;0;2;2349;52;76;43;72;3;5;5
567;OpnoOmQwyP0;99610;MISC;30;2014-05-16 20:24:52;2014-05-12 11:01:52;146;379380;13;390;2;2;2;1;0;2;2384;27;46;13;28;3;3;7
584;9Eabp3Jpy-I;99610;DEPORTES;30;2014-05-22 13:33:44;2014-05-21 14:59:50;80;81234;13;390;1;2;2;1;0;2;2397;32;49;14;33;2;6;6
623;O7_KqI3gAck;99610;M;30;2014-06-04 13:51:58;2014-06-03 18:09:12;177;70966;13;390;2;2;2;1;0;2;2423;35;57;16;31;5;5;5
644;3DBrG2YjqQA;99220;VIDEOJUEGOS;60;2014-06-10 04:52:20;2014-06-10 02:50:38;78;7302;13;780;5;5;6;4;1;6;2432;33;53;13;28;4;4;4
692;VSSPvC86GJ4;99610;MISC;30;2014-07-03 23:58:52;2014-06-10 06:04:15;177;2051677;13;390;1;3;3;1;1;3;2479;25;40;9;22;5;5;5
749;4u5VQlBENB8;99640;MISC;30;2014-08-04 03:24:27;2014-07-29 09:52:17;399;495130;13;360;1;1;1;0;0;1;2577;23;37;24;47;8;8;8
769;OEcVusYl3y0;99610;MISC;30;2014-08-15 18:47:11;2014-08-14 09:00:10;135;121621;13;390;1;1;1;0;0;1;2591;5;13;8;16;8;8;8
844;jnk15Wf6xMU;99610;MISC;30;2014-09-29 13:51:31;2014-09-26 13:52:28;117;259143;13;390;2;3;3;1;1;3;2682;15;19;21;30;0;0;0
854;VufDd-QL1c0;99610;MISC;30;2014-10-02 12:35:23;2014-10-02 09:09:46;817;12337;13;390;1;1;1;0;0;1;2683;16;20;16;24;0;0;0
206;sjvgC1cKQGA;9640;MISC;30;2014-01-21 02:36:02;2014-01-19 13:21:30;359;134072;12;360;3;4;4;2;1;4;1541;63;124;30;111;6;6;6
220;R1Owd5QPF6E;9640;DEPORTES;30;2014-01-28 00:22:17;2014-01-19 13:23:15;301;730742;12;360;4;5;10;6;3;10;1551;45;80;13;41;6;6;6
229;ESl89ReTK2c;9640;MISC;30;2014-02-03 03:06:11;0000-00-00 00:00:00;0;-1;12;360;2;2;2;1;0;2;1563;26;63;14;26;6;6;6
267;d2ZNaLQD60Y;9640;MISC;30;2014-02-18 00:26:39;0000-00-00 00:00:00;0;-1;12;360;2;5;6;2;3;6;1583;10;26;6;17;5;5;5
328;6k0kkSHiiPE;9640;CINE;30;2014-03-10 03:13:21;2014-03-06 19:52:27;242;285654;12;360;3;7;8;4;2;8;2052;48;87;29;125;4;5;8
353;NaGAkU_K_EY;9880;MISC;30;2014-03-15 02:45:37;0000-00-00 00:00:00;0;-1;12;120;3;3;3;1;1;3;2089;54;81;39;70;4;7;7
358;X0pFZG7j5cE;9640;MISC;30;2014-03-16 03:13:47;2014-03-15 14:07:38;46;47169;12;360;4;5;5;3;1;5;2093;58;83;43;71;4;7;7
412;uvI-Zv0gHlA;29640;MISC;30;2014-03-31 20:04:11;2014-03-31 16:31:27;82;12764;12;360;3;3;3;2;0;3;2181;63;101;39;84;5;5;7
475;SlGsj47EBIU;99640;IDEAS;30;2014-04-15 22:22:30;2014-04-14 13:23:42;57;118728;12;360;3;3;4;2;1;4;2287;63;89;62;103;5;5;5
578;7UWZlNmpKm8;999280;DEPORTES;60;2014-05-20 16:55:28;2014-05-19 22:08:02;109;67646;12;720;2;8;8;4;3;8;2392;34;50;16;31;3;7;7
701;BHjJV2LwkzA;99640;VIAJES;30;2014-07-08 15:04:52;2014-07-07 09:00:47;130;108245;12;360;1;2;2;1;0;2;2493;27;41;19;27;4;4;4
840;NbL3bKoStds;99640;IDEAS;30;2014-09-27 23:44:03;2014-09-04 01:00:18;45;2069025;12;360;1;2;2;1;0;2;2680;13;16;19;29;0;0;0
871;axNmLpXhu1E;99640;CINE;30;2014-10-09 22:46:36;2014-10-09 18:29:09;115;15447;12;360;1;1;1;0;1;2;2693;9;22;9;22;0;0;0
268;58-atNakMWw;9670;MISC;30;2014-02-18 00:59:57;2014-02-17 20:28:38;71;16279;11;330;3;5;5;3;1;5;1583;10;26;6;17;5;5;5
294;9Y5MPbZ_B7E;9670;DEPORTES;30;2014-02-26 03:08:53;2014-02-25 17:49:06;119;33587;11;330;3;4;9;6;2;9;1990;126;133;407;413;5;5;5
305;ATWsznObaYk;14670;MISC;30;2014-03-03 19:07:38;2014-03-03 17:59:48;325;4070;11;330;5;5;5;2;2;5;2025;45;150;75;442;5;5;6
378;JZvf229pDZs;9670;VIDEOJUEGOS;30;2014-03-21 02:16:18;2014-03-20 17:00:18;101;33360;11;330;2;5;8;6;2;9;2123;60;82;46;76;2;5;6
419;eJTct8eHKYE;39670;CINE;30;2014-04-01 23:21:30;2014-03-31 23:33:26;179;85684;11;330;2;4;4;2;1;4;2184;60;97;29;74;5;6;7
439;4UlbcMkaE5k;899670;MISC;30;2014-04-07 13:32:00;2014-04-07 06:20:35;126;25885;11;330;3;4;4;2;1;4;2222;51;96;46;81;4;6;6
577;TuS1nc5WyZ0;999670;MISC;30;2014-05-20 02:13:32;2014-05-18 12:19:14;134;136458;11;330;2;4;4;3;0;4;2392;34;51;17;31;3;7;7
582;CXycKeyDKXk;999670;MISC;30;2014-05-21 22:48:41;2014-05-21 07:59:33;226;53348;11;330;3;4;4;3;0;4;2395;32;47;12;32;3;7;7
605;BlfQ6wYqHcI;999450;DEPORTES;50;2014-05-27 00:12:31;2014-05-26 13:00:05;97;40346;11;550;4;7;8;3;3;8;2402;33;48;10;27;6;6;6
630;wwBO4PU9EXI;999670;IDEAS;30;2014-06-05 23:39:19;2014-05-15 19:02:20;46;1831019;11;330;2;3;5;3;2;6;2427;28;56;12;29;4;4;4
761;sIE1jzG_eHI;99670;MISC;30;2014-08-10 15:27:07;0000-00-00 00:00:00;0;-1;11;330;1;1;1;0;0;1;2587;10;28;10;36;8;8;8
861;g3p2TZ5q9to;99670;MISC;30;2014-10-06 12:39:13;2014-10-06 12:00:06;95;2347;11;330;1;1;1;0;0;1;2688;13;24;6;27;0;0;0
862;fWSuxTi7ktg;99450;MISC;50;2014-10-06 19:53:53;2014-10-06 16:28:44;97;12309;11;550;1;2;2;2;0;3;2689;11;24;7;28;0;0;0
867;4pVCToDTbT4;99670;MISC;30;2014-10-08 15:43:34;2014-10-05 19:42:52;60;244842;11;330;1;2;2;1;0;2;2691;9;22;8;27;0;0;0
